id,created_at,text,retweet_count,favorite_count,media_count,url_count,Party,Sentiment
611521900246908928,2015-06-18 13:12:37,ianmmmm thank great pre scotcloud doe aw educ academ program uni teach,0,0,0,0,NA,0
611488689374539776,2015-06-18 11:00:39,fascin awscloud talk scotcloud,2,0,0,0,NA,0
611485710802096128,2015-06-18 10:48:48,rt mikecrabb scotcloud doe item becom iot item nfc tag enough doe,1,0,0,0,NA,0
611472083076423680,2015-06-18 09:54:39,pretti sure fitbit jawbon garmin make quit bit iot scotcloud,0,0,0,0,NA,0
611469139044114432,2015-06-18 09:42:57,cloud base backend good even evid user scotcloud,2,1,0,0,NA,0
611465463911043072,2015-06-18 09:28:21,anybodi scotcloud use cloud base present,0,1,0,0,NA,0
611463401873739776,2015-06-18 09:20:10,mrandrewmclean neilcattermul top gear wa cloud base guy would shoe scotcloud,3,5,0,0,NA,0
611460315381952512,2015-06-18 09:07:54,ramadan mubarak hope appropri elyaneyad,0,0,0,0,NA,0
611459489389236224,2015-06-18 09:04:37,rt mrandrewmclean great scotcloud selfi thank vict volunt swardmbc neilcattermul cloud dynamicearth,23,0,0,0,NA,0
611453225976340480,2015-06-18 08:39:43,great pulsantbear companion scotcloud thank pulsantuk,3,2,1,0,NA,0
611430841860886528,2015-06-18 07:10:47,rt rguvi prepar builtviz confer present excit research dscan amp collaborativedesign facilit stay,1,0,0,0,NA,0
611430608540180480,2015-06-18 07:09:51,lynsay btcare surpris didnt get standard wont bother look thi work day blame text,0,0,0,0,NA,0
611415843235328000,2015-06-18 06:11:11,earli start scotcloud look forward,2,3,0,0,NA,0
611054006048305152,2015-06-17 06:13:22,look footgeek watch onc,0,1,0,1,NA,0
610947905394995200,2015-06-16 23:11:46,yahoocar move flickr photo account delet orphan cant log thi becaus login chang,0,0,0,0,NA,0
610913915971579905,2015-06-16 20:56:42,yahoocar seem two account one orphan longer log possibl merg,0,0,0,0,NA,0
610909652088295424,2015-06-16 20:39:45,black run photographi,0,0,1,0,NA,0
610909645276712961,2015-06-16 20:39:44,far descent photographi,0,0,1,0,NA,0
610909638192558080,2015-06-16 20:39:42,descent photographi,0,0,1,0,NA,0
610894245537280000,2015-06-16 19:38:32,lightroom cc dehaz filter life omg,0,1,0,0,NA,0
610891295523893248,2015-06-16 19:26:49,rt qualityfrog fit excel big data marti kihn,22,0,0,0,NA,0
610884730028978176,2015-06-16 19:00:43,alexmassi kevwodonnel didnt data thi come interview perform pre indyref may juli,0,0,0,0,NA,0
610868888121819136,2015-06-16 17:57:46,thi april fool good couldnt wait month realli,0,1,0,1,NA,0
610844415209439232,2015-06-16 16:20:32,show weak,0,0,0,0,NA,0
610843990406131712,2015-06-16 16:18:50,boweski scream mum back,0,0,0,0,NA,0
610829879895048192,2015-06-16 15:22:46,outsid photographi,0,0,1,0,NA,0
610829875985911809,2015-06-16 15:22:45,endless stream photographi,0,0,1,0,NA,0
610829870982144000,2015-06-16 15:22:44,pathfind photographi,0,0,1,0,NA,0
610703441179099136,2015-06-16 07:00:21,rt wire use news report track wildlif black market,126,0,1,1,NA,0
610572866178928640,2015-06-15 22:21:29,rawktacular tesco nope store manag wa dump look bit scari,0,0,0,0,NA,0
610548994213855232,2015-06-15 20:46:38,bread minut ago wa sale bag mark fit human consumpt poor show tesco,0,0,1,0,NA,0
610191579635154944,2015-06-14 21:06:24,hill thank crn bhailg photographi,0,0,1,0,NA,0
609139389705359361,2015-06-11 23:25:22,rt daftlimmi call jump,106,0,1,0,NA,0
609126387698544640,2015-06-11 22:33:42,hang douglascarswel say liber democrat way wa best way bbcqt,0,0,0,0,NA,0
609112844752293888,2015-06-11 21:39:53,yay bbcqt shout telli mode enabl,0,0,0,0,NA,0
609028071350530048,2015-06-11 16:03:02,time spent wait thi either compil upload download process need super comput,0,0,0,0,NA,0
608974315959259137,2015-06-11 12:29:25,rt nme legendari actor sir christoph lee ha die age full stori,417,0,1,1,NA,0
608672380676878336,2015-06-10 16:29:38,rt cia ormayb well run stori tweet cat photo ciacattwitterversari,4845,0,1,0,NA,0
608633902626955265,2015-06-10 13:56:44,import data mongodb minut data postgi seem take geolog timescal,0,1,0,0,NA,0
608557465584721920,2015-06-10 08:53:00,rescu photographi,0,0,1,0,NA,0
608402393244561409,2015-06-09 22:36:48,rt gilliana begin,32886,0,1,0,NA,0
608393976803139585,2015-06-09 22:03:22,circl photographi,0,0,1,0,NA,0
608378496629547009,2015-06-09 21:01:51,old stone photographi,0,0,1,0,NA,0
608378488320585728,2015-06-09 21:01:49,distant dark photographi,0,0,1,0,NA,0
608010379705393152,2015-06-08 20:39:05,lynsay guardiantech read veri good,0,0,0,0,NA,0
608009962229518336,2015-06-08 20:37:25,rt guardiantech stop danc pleas dear god stop danc wwdc,58,0,1,0,NA,0
608006339378483200,2015-06-08 20:23:02,serious joni ive took crap open sourc would stand ovat swift slownewsday,0,1,0,0,NA,0
607895233628667905,2015-06-08 13:01:32,stag loch photographi,0,1,1,0,NA,0
607895229706977280,2015-06-08 13:01:31,abov yellow hill photographi,0,1,1,0,NA,0
607276504167378946,2015-06-06 20:02:55,lynsay nah wa full damp could actual tast boak,0,0,0,0,NA,0
607275279170576384,2015-06-06 19:58:03,saw hous today one wa amaz one nearli kill us p,0,0,0,0,NA,0
607253778576883712,2015-06-06 18:32:37,parcelorogu wingsscotland hi arm clearli far small put hi finger hi ear,0,1,0,0,NA,0
606546893103964161,2015-06-04 19:43:43,scotch io news letter great,0,0,0,1,NA,0
606541644876251137,2015-06-04 19:22:51,must slow day watchdog amazon prime signup veri veri clear,0,0,0,0,NA,0
606539374600286209,2015-06-04 19:13:50,final saw chappi never felt sorri robot sinc jonney,0,0,0,0,NA,0
606539194811432960,2015-06-04 19:13:07,gavinahal donkey piss natur ingredi,0,0,0,0,NA,0
606052444649455616,2015-06-03 10:58:57,rt cechruod extrem geolog drfrasermiln rock sky geologyrock daftbutfun,10,0,1,1,NA,0
606046652361768960,2015-06-03 10:35:56,abertayhack smarticu mikeyjck ha someon told kati hopkin,0,0,0,0,NA,0
605839647680266241,2015-06-02 20:53:22,glastonburi j,0,0,0,0,NA,0
605814770445344768,2015-06-02 19:14:31,see footgeek conclus proof appl ha becom bore safe mainstream volvo ff,1,2,0,1,NA,0
605812976080162819,2015-06-02 19:07:23,follow two great philosoph one day sigmundfreudd garrybrindley although one clearli bot,0,0,0,0,NA,0
605024975272222720,2015-05-31 14:56:09,smarticu stop win hackathon,1,1,0,0,NA,0
604776907629056000,2015-05-30 22:30:25,gavinholt yeah aw peopl campaign wage terribl,0,0,0,0,NA,0
604549352686796801,2015-05-30 07:26:12,love day hackathon scotecohack,1,3,0,0,NA,0
604414019613638656,2015-05-29 22:28:26,smarticu ahh ok,0,0,0,0,NA,0
604412897599606784,2015-05-29 22:23:58,smarticu im drive park amp ride inverkeith get errol ill give lift,0,0,0,0,NA,0
604407651515174912,2015-05-29 22:03:08,smarticu whi,0,0,0,0,NA,0
604395549857550337,2015-05-29 21:15:02,rt scotenviron goodi bag made everyon come along scotecohack look forward see,3,0,0,0,NA,0
604356919952805888,2015-05-29 18:41:32,cant wait scotecohack look forward mentor great project,1,0,0,0,NA,0
603324599087013888,2015-05-26 22:19:28,call wild photographi,0,0,1,0,NA,0
603277125240672256,2015-05-26 19:10:49,,0,0,0,1,NA,0
603195763586441216,2015-05-26 13:47:31,fire alarm sun,0,0,0,0,NA,0
602920031295516672,2015-05-25 19:31:51,rt wire turn lot academ studi photo filter,39,0,0,1,NA,0
602918002082881537,2015-05-25 19:23:48,prepar arriv intergalact highway towelday,0,2,0,0,NA,0
602855498459787264,2015-05-25 15:15:26,glen photographi,0,0,1,0,NA,0
602855493577666560,2015-05-25 15:15:24,long way back photographi,0,0,1,0,NA,0
602834121182814208,2015-05-25 13:50:29,three sister photographi,0,0,1,0,NA,0
602834117357641728,2015-05-25 13:50:28,ridg photographi,0,0,1,0,NA,0
602823318073438208,2015-05-25 13:07:33,break cloud photographi,0,1,1,0,NA,0
602823314390851585,2015-05-25 13:07:32,lone mountain photographi,0,0,1,0,NA,0
602804547128549376,2015-05-25 11:52:58,rt coloss anish kapoor perpetu black water whirlpool instal floor former theater,238,0,0,1,NA,0
602804232677433344,2015-05-25 11:51:43,rt humzayousaf give eu citizen vote eu referendum pervers amp discriminatori disenfranchis may impact,361,0,0,0,NA,0
602768085192421377,2015-05-25 09:28:05,rt matthewbutch prime minist say wont let amp year old vote eu referendum sign thi,77,0,0,1,NA,0
601766968690135041,2015-05-22 15:10:00,rt scotenviron big big thank mentor avail thi last hour scotecohack chat see next weekend h,1,0,0,0,NA,0
601734099892576258,2015-05-22 12:59:23,rt scotenviron scotecohack mentor john isaac robertgordonuni experi mobil app data visualis,3,0,0,1,NA,0
601733988462555136,2015-05-22 12:58:57,rt scotenviron onli week go scotecohack dont forget regist,2,0,1,1,NA,0
601733969206484992,2015-05-22 12:58:52,rt scottishepa rememb ecohack judg twitter pm today use scotecohack follow chat find whi shou,8,0,0,0,NA,0
601733938088914945,2015-05-22 12:58:45,rt jameshuttoninst onli week go scotenviron scotecohack regist place,5,0,0,1,NA,0
601733930232979456,2015-05-22 12:58:43,rt moritzgil onli week go til scotecohack,1,0,0,0,NA,0
601511181950558208,2015-05-21 22:13:35,veri strang world left wing panelist bbcqt guardian journo dragon,0,0,0,0,NA,0
601466687259422720,2015-05-21 19:16:47,lynsay use mine rather good,0,0,0,0,NA,0
601115232547774464,2015-05-20 20:00:14,rt rgujob vacanc teach assistantcomput network amp secur prof research experi amp desir teach,2,0,0,1,NA,0
601020841225265153,2015-05-20 13:45:09,rt wire use laser reveal secret lost civil,146,0,1,1,NA,0
600749506498465793,2015-05-19 19:46:58,rt bbcthree act tonight actual cult eurovis dontlookdirectlyintotheirey,50,0,0,0,NA,0
600600571519881217,2015-05-19 09:55:09,rt scotenviron scotecohack idea env amp school litter amp energi biodivers ecoschoolsscot idea help school,3,0,0,0,NA,0
600368068842418177,2015-05-18 18:31:16,ff mikeyjck ridicul read telegraph didnt expect start mail,0,0,0,0,NA,0
600366673682702337,2015-05-18 18:25:43,rt journostephen whi hate peopl,15,0,0,1,NA,0
600000251659952129,2015-05-17 18:09:42,king badger request human cull wa reject badger democrat societi hereditari influenc,0,0,0,1,NA,0
599929810224308224,2015-05-17 13:29:47,rt wire thi tini print robot crack combin lock second,306,0,1,1,NA,0
599922747062493184,2015-05-17 13:01:43,youngscotsunion yeah exactli apart whole tank bomb invas thing,0,0,0,0,NA,0
599900057761112065,2015-05-17 11:31:34,cat simul,0,0,0,1,NA,0
598952479640920065,2015-05-14 20:46:13,markmcdsnp bumblebe mention hi open welcom,0,0,0,0,NA,0
598952258685001730,2015-05-14 20:45:21,ray amaz,0,0,0,1,NA,0
598950792083709953,2015-05-14 20:39:31,rt daraobriain honest call thi shark program holi fuck,213,0,0,0,NA,0
598730673826967552,2015-05-14 06:04:51,want help webdev tutori check scotchio,0,1,0,1,NA,0
598257900553957377,2015-05-12 22:46:13,pictur loneli look last male northern white rhino,0,0,0,1,NA,0
598254544276062208,2015-05-12 22:32:53,rt wire nepal recent earthquak dont mean bigger one isnt come,45,0,0,1,NA,0
598248816547074048,2015-05-12 22:10:07,predic pish patter daili mail,0,0,0,1,NA,0
598061079118360577,2015-05-12 09:44:07,never enter konami code whilst mark student websit rickrol,0,0,0,0,NA,0
598043651487432704,2015-05-12 08:34:52,couldnt resist explod,0,0,0,2,NA,0
597885941706031104,2015-05-11 22:08:11,digitalocean excel servic thank,0,0,0,0,NA,0
597883696243441664,2015-05-11 21:59:15,digitalocean think fault though log work email seem break everyth,0,0,0,0,NA,0
597882830056779777,2015-05-11 21:55:49,digitalocean long doe take account verif account ha lock paypal payment,0,0,0,0,NA,0
597494969125986305,2015-05-10 20:14:36,corri mirror photographi,0,0,1,0,NA,0
597494964612915201,2015-05-10 20:14:35,corri photographi,0,0,1,0,NA,0
597494961186197504,2015-05-10 20:14:34,roof angu photographi,0,0,1,0,NA,0
597494957306445825,2015-05-10 20:14:33,path home photographi,0,0,1,0,NA,0
597494953430937601,2015-05-10 20:14:32,glen doll photographi,0,0,1,0,NA,0
597494949991546880,2015-05-10 20:14:31,protect photographi,0,0,1,0,NA,0
597425302558605312,2015-05-10 15:37:46,markmcdsnp chang strip yellow,0,0,0,0,NA,0
596753489159663616,2015-05-08 19:08:13,save polititian scottish tori liber labour mp endang panda ge,1,0,0,0,NA,0
596702638110019585,2015-05-08 15:46:09,rt feorlean thi say everythingrt bbcnewsgraph,17,0,1,1,NA,0
596688068624658432,2015-05-08 14:48:16,footgeek visitor cant make,0,0,0,0,NA,0
596664784596111360,2015-05-08 13:15:44,rt carlsberguk paddyashdown paddyshat ge eatmyhat,69,0,1,0,NA,0
596646142982651904,2015-05-08 12:01:40,rt nicolasturgeon didnt vote thesnp yesterday best seek win trust onescotland,1983,0,0,0,NA,0
596513755334365184,2015-05-08 03:15:36,paddyashdown hat look,0,0,0,0,NA,0
596513474282389504,2015-05-08 03:14:29,look like tactic vote doesnt work ge,0,0,0,0,NA,0
596513189493383168,2015-05-08 03:13:21,rt elyaneyad congratul alexsalmond ge snp,1,0,0,0,NA,0
596507713569325057,2015-05-08 02:51:36,rt buzzfeedukpol snp basic broken bbc swingomet ge,157,0,1,0,NA,0
596507415517921280,2015-05-08 02:50:25,newsnetscotland think stand becaus seat,0,0,0,0,NA,0
596507171480698880,2015-05-08 02:49:26,swing glasgow ne snp massiv one labour suppos keep ge,0,0,0,0,NA,0
596505992021417985,2015-05-08 02:44:45,rt mashabl thi yearold student becam britain youngest lawmak centuri ge,211,0,0,1,NA,0
596505905677488129,2015-05-08 02:44:25,swing coatbridg,0,0,0,0,NA,0
596504723118686209,2015-05-08 02:39:43,even itv cant believ snp landslid,0,0,0,1,NA,0
596503984682061824,2015-05-08 02:36:47,rt radioforthnew perth north perthshir held pete wishart snp onli mp play top pop wa,39,0,0,0,NA,0
596500471017123840,2015-05-08 02:22:49,rt mmccarten im scare stand incas snp take seat,2225,0,0,0,NA,0
596500247355920384,2015-05-08 02:21:56,big yellow bu go westminst,0,0,0,0,NA,0
596499845759700992,2015-05-08 02:20:20,drakko wa labout typo fruedian,0,0,0,0,NA,0
596498621228396544,2015-05-08 02:15:28,journostephen perhap actual believ,0,0,0,0,NA,0
596498275005374464,2015-05-08 02:14:05,rt scotnat scottish labour leader jim murphi lose westminst seat snp ge,114,0,0,0,NA,0
596497682106961920,2015-05-08 02:11:44,rt thesnp snp gain east renfrewshir congratul kirstenoswald ge,268,0,0,0,NA,0
596497407417786368,2015-05-08 02:10:38,bye jim ge,1,1,0,0,NA,0
596496094139297792,2015-05-08 02:05:25,onli inverclyd slacker,0,0,0,0,NA,0
596492836893110272,2015-05-08 01:52:29,think go need bigger swingomet ge,0,1,0,0,NA,0
596490210973626368,2015-05-08 01:42:03,must say whole tactic vote thing went well angu,0,2,0,0,NA,0
596489380346212352,2015-05-08 01:38:45,drfrasermiln aye amaz,0,1,0,0,NA,0
596489292941242368,2015-05-08 01:38:24,drakko elyaneyad total read pretti,0,0,0,0,NA,0
596488273448415233,2015-05-08 01:34:21,drfrasermiln quit imparti right till,0,0,0,0,NA,0
596488125293035521,2015-05-08 01:33:45,rt drakko christ cant keep result ani ge,1,0,0,0,NA,0
596487840143253505,2015-05-08 01:32:37,swing serious ge,0,0,0,0,NA,0
596487603831967744,2015-05-08 01:31:41,swing scotland huge ge,0,0,0,0,NA,0
596486160001536001,2015-05-08 01:25:57,swing paisley new record minut last new record,0,0,0,0,NA,0
596485551210897408,2015-05-08 01:23:32,rt bbcbreak snp mhairi black becom uk youngest mp age ge,2738,0,1,1,NA,0
596485345773916161,2015-05-08 01:22:43,go mhairi,0,0,0,0,NA,0
596484819984355328,2015-05-08 01:20:37,lynsay woken,0,0,0,0,NA,0
596483449763966976,2015-05-08 01:15:11,swing kilmarnock,0,1,0,0,NA,0
596482954626371585,2015-05-08 01:13:13,rt bbcscotlandnew snp gain kilmarnock amp loudoun ge,114,0,0,1,NA,0
596481001540333568,2015-05-08 01:05:27,elyaneyad twitter suggest labour lost seat,0,1,0,0,NA,0
596463615202500609,2015-05-07 23:56:22,drakko cheer ad tweetdeck,0,0,0,0,NA,0
596461744068947969,2015-05-07 23:48:56,drakko understand whi two account,0,0,0,0,NA,0
596461142710591488,2015-05-07 23:46:32,right crash server look footgeek,0,0,0,0,NA,0
596460413367263232,2015-05-07 23:43:38,rt irvinewelsh senior labour politician openli say high turnout bad parti prospect scotland see,316,0,0,0,NA,0
596459884662681600,2015-05-07 23:41:32,rt jefforbit ge kez bear well stv though heartbroken thi night bittersweet one hous,101,0,0,0,NA,0
596457856607657984,2015-05-07 23:33:29,look like big turnout scotland ge,0,0,0,0,NA,0
596457302649077761,2015-05-07 23:31:17,kaleemhussain pencil sharpen pen run ink,0,0,0,0,NA,0
596456734216032256,2015-05-07 23:29:01,rt leomiklasz stvraman turnout east renfrewshir ge fuuuuu,29,0,0,0,NA,0
596456154743631872,2015-05-07 23:26:43,rt timeshigh poll suggest snp would win vote half higher educ staff scotland,9,0,0,1,NA,0
596453431562412032,2015-05-07 23:15:54,rt newslin danni alexand said conced defeat hi inver constituencyg,158,0,1,0,NA,0
596453053919662080,2015-05-07 23:14:24,elyaneyad rblogger constitu vi ha gone bit yellow,0,0,0,0,NA,0
596450359888994304,2015-05-07 23:03:41,bbc say catastroph swing snp east kilbrid,0,0,0,0,NA,0
596446933574676481,2015-05-07 22:50:05,lynsay think scottish seat,0,0,0,0,NA,0
596445961653739520,2015-05-07 22:46:13,lynsay need scottish result,0,0,0,0,NA,0
596442898008276992,2015-05-07 22:34:02,seat ukip uniform swing,0,0,0,0,NA,0
596441525208363008,2015-05-07 22:28:35,footgeek aww shame im make shindig,0,0,0,0,NA,0
596440389021769729,2015-05-07 22:24:04,footgeek beard declar independ,1,2,0,0,NA,0
596439557161230336,2015-05-07 22:20:46,footgeek,0,0,0,1,NA,0
596439176322686978,2015-05-07 22:19:15,footgeek mikeyjck ahh fish thought wa cologn,0,0,0,0,NA,0
596437829145747456,2015-05-07 22:13:54,footgeek mikeyjck dr isaac,0,1,0,0,NA,0
596436197796347904,2015-05-07 22:07:25,footgeek mikeyjck like spoil ballot andi,0,0,0,0,NA,0
596434802418577408,2015-05-07 22:01:52,exit poll right edmiliband go rather larg piec useless limeston get rid ge,0,1,0,0,NA,0
596433781977931776,2015-05-07 21:57:49,lynsay yeah lib dem strang swing,0,0,0,0,NA,0
596432974142435328,2015-05-07 21:54:36,begin labour hold sunderland ge,0,0,0,0,NA,0
596432442820599809,2015-05-07 21:52:30,rt timesredbox yougov say done exit poll report stuck final number yesterday,24,0,0,0,NA,0
596431473063895042,2015-05-07 21:48:38,lynsay found best way deal mark resign,0,0,0,0,NA,0
596430839174590464,2015-05-07 21:46:07,parti promis biscuit dure ge murphi interest,0,2,1,0,NA,0
596429888820744192,2015-05-07 21:42:21,realdmitchel amp paxo pretti funni cs altern elect,0,0,0,0,NA,0
596429178431512576,2015-05-07 21:39:31,lynsay im stay see everi scottish seat come,0,0,0,0,NA,0
596427204835303424,2015-05-07 21:31:41,mikeyjck footgeek big closet tori,0,0,0,0,NA,0
596427101835780096,2015-05-07 21:31:16,mikeyjck ask vote tori answer tori,0,1,0,0,NA,0
596426544563773440,2015-05-07 21:29:03,drakko true dont think defeat system outsid,0,0,0,0,NA,0
596424863205728256,2015-05-07 21:22:23,chrchristensen ok never mind didnt realis anoth exit,0,0,0,0,NA,0
596424699703336963,2015-05-07 21:21:44,chrchristensen date poll,0,0,0,0,NA,0
596422483735138305,2015-05-07 21:12:55,mikeyjck tori suppos intellig think befor ask question,0,0,0,0,NA,0
596421439705763840,2015-05-07 21:08:46,rt nicolasturgeon id treat exit poll huge caution im hope good night think seat unlik ge,3557,0,0,0,NA,0
596420237270097920,2015-05-07 21:04:00,rt journostephen ge exit poll con lab snp ld plaid ukip green,15,0,1,0,NA,0
596420112644714496,2015-05-07 21:03:30,omg exit poll con largest parti snp predict,0,1,0,0,NA,0
596418979683540992,2015-05-07 20:59:00,richontheradio channel,0,0,0,0,NA,0
596418791514480640,2015-05-07 20:58:15,mton wingsscotland much brewdog tabl,0,0,0,0,NA,0
596415208886771712,2015-05-07 20:44:01,lenathehyena wingsscotland hope,0,0,0,0,NA,0
596414134008291328,2015-05-07 20:39:45,tweetyoursnack wingsscotland,3,9,1,0,NA,0
596092994689835008,2015-05-06 23:23:39,tweet vote parti mention constitu ge,2,0,0,1,NA,0
595505706859687936,2015-05-05 08:29:59,odd rather creepili accur,0,0,0,1,NA,0
595504802035007488,2015-05-05 08:26:23,use like respect eddieizzard yesterday violenc wrong nutter nationalist mob,0,0,0,0,NA,0
594877480084893696,2015-05-03 14:53:38,markmcdsnp jim murphi wax work succe captur hi wist featur,0,0,0,0,NA,0
594535614541918209,2015-05-02 16:15:11,understand whi world doesnt work someon turn autopublish offmeteor,0,0,0,0,NA,0
594436032134807552,2015-05-02 09:39:28,footgeek ye,0,0,0,0,NA,0
594430664306532353,2015-05-02 09:18:09,mikeyjck whi even read telegraph last time look year old old etonian,0,1,0,0,NA,0
594423642102038528,2015-05-02 08:50:14,appar teach mainli hobbit orc day,2,2,0,1,NA,0
594177318807072772,2015-05-01 16:31:26,great student demo crack end first semest teach rgucomput must say great fun,0,1,0,0,NA,0
593538362520244224,2015-04-29 22:12:27,gavinholt noth reflect lamp domin vs new tech,0,0,0,0,NA,0
593537688998928384,2015-04-29 22:09:47,play meteor django serious whi doe php still exist,0,1,0,0,NA,0
593534863489142784,2015-04-29 21:58:33,group christma turkey ha state scrap cranberri sauc irrespons folli,0,0,0,0,NA,0
593160141983350786,2015-04-28 21:09:32,rt wwfuk wear wild june amp help protect preciou wildlif,264,0,1,1,NA,0
593160062769704960,2015-04-28 21:09:14,would thought lead singer charlatan wa targaryen,0,0,0,0,NA,0
593134857036902400,2015-04-28 19:29:04,rt wire lockhe new drone help rescuer find miss peopl,95,0,1,1,NA,0
592986421914382336,2015-04-28 09:39:14,last week kayeadam stop ruthdavidsonmsp comment jimscotland insist nicolasturgeon comment edmiliband thi week,0,0,0,0,NA,0
592785614715617280,2015-04-27 20:21:18,dcdoolan rgucomput must thi,0,1,0,0,NA,0
592617578733957121,2015-04-27 09:13:35,rguhack abertayhack rgucomput,1,1,0,1,NA,0
592061310839463936,2015-04-25 20:23:11,rt xipitersec learn hack ioticsscada mobil devic join us us june amp eu septemb,203,0,0,1,NA,0
591566295793016832,2015-04-24 11:36:10,rt drakko let keep harder louder scottishlabour approach plummet poll number vote,3,0,0,0,NA,0
590817591884677120,2015-04-22 10:01:05,drfrasermiln even figur actual show reduct debt vs gdp year dig pretti deep find,1,0,0,0,NA,0
590816407052517376,2015-04-22 09:56:22,rannoch even photographi,0,0,1,0,NA,0
590816399054004224,2015-04-22 09:56:21,raven photographi,0,0,1,0,NA,0
590806757334720512,2015-04-22 09:18:02,,0,0,0,1,NA,0
590787839157211136,2015-04-22 08:02:51,rt martynmcl ruff scotland road thi morn,34,0,1,0,NA,0
590608153420689408,2015-04-21 20:08:51,tummel photographi,0,1,1,0,NA,0
590608144579067908,2015-04-21 20:08:49,fairi hill view photographi,0,0,1,0,NA,0
590608135099981824,2015-04-21 20:08:47,smug littl mountain photographi,0,1,1,0,NA,0
590577802442895361,2015-04-21 18:08:15,snpout tell go,0,0,0,0,NA,0
590573737965158401,2015-04-21 17:52:06,rt amnestyuk women men children dead day thi cant go dontletthemdrown,679,0,0,1,NA,0
590249175146717185,2015-04-20 20:22:24,rt angrysalmond lightsab notruledoutbythesnp,134,0,0,0,NA,0
590249127453319168,2015-04-20 20:22:12,angrysalmond thi better true,0,0,0,0,NA,0
590246493610766338,2015-04-20 20:11:44,rt daynadayna free plu free day,2,0,1,0,NA,0
590185799083253760,2015-04-20 16:10:34,well spend public holiday stmunro schiehallion,0,1,1,0,NA,0
590185789641854976,2015-04-20 16:10:32,rt cbeagri aberdeen student hack way hour comput challeng press journal,1,0,0,1,NA,0
589830658807181313,2015-04-19 16:39:22,great night rguhack well done organis next time lectur team realli embarrass us,0,2,0,0,NA,0
589825222519431170,2015-04-19 16:17:46,corri photographi,0,0,1,0,NA,0
589825215544303616,2015-04-19 16:17:44,spring glen photographi,0,0,1,0,NA,0
589822884190822400,2015-04-19 16:08:28,danmosca giop im immigr welcom immigr net benefit scottish economi,0,1,0,0,NA,0
589819623408795648,2015-04-19 15:55:31,mikeyjck smarticu docforens boweski letyouwinincaseyoucri,0,1,0,0,NA,0
589819286732013568,2015-04-19 15:54:10,giop danmosca go home ukip drunk,0,0,0,0,NA,0
589810084823334912,2015-04-19 15:17:37,rt lifehackeruk remind deadlin regist vote tomorrow ge,2,0,0,1,NA,0
589804738880937984,2015-04-19 14:56:22,rguhack great stuff guy well done,0,0,0,0,NA,0
589804648300736515,2015-04-19 14:56:00,rguhack well done,0,0,0,0,NA,0
589804562028036096,2015-04-19 14:55:40,rguhack abertayhack dell well done guy,0,0,0,0,NA,0
589799713257455616,2015-04-19 14:36:24,rt rguhack huge success wed love thank particip sponsor volunt help make thi happen,3,0,0,0,NA,0
589574181530001408,2015-04-18 23:40:13,occul rift doctor villain rguhack,0,2,1,0,NA,0
589565445797236736,2015-04-18 23:05:30,smarticu mikeyjck someon tri eat,0,0,0,0,NA,0
589491528009183233,2015-04-18 18:11:47,rt lynsay wildfireon mikeyjck idea docforens fall asleep shave one hi eyebrow run,1,0,0,0,NA,0
589489121699192833,2015-04-18 18:02:13,mikeyjck worst pyjama rguhack,0,0,0,0,NA,0
589482205883269120,2015-04-18 17:34:44,rt rguhack hungri hacker rguhack enjoy dominosuk rgucomput,7,0,1,0,NA,0
589168652576038915,2015-04-17 20:48:47,insid photographi,0,0,1,0,NA,0
589168648356503552,2015-04-17 20:48:46,deep blue photographi,0,0,1,0,NA,0
589168644954972160,2015-04-17 20:48:45,light blue photographi,0,0,1,0,NA,0
589167070308343808,2015-04-17 20:42:30,rt rguhack want free myo armband thalmic lab give away myo armband rguhack attende check email,1,0,0,0,NA,0
589166963773087744,2015-04-17 20:42:05,rt rguhack look like christma mlhack packag arriv ton cool stuff rguhack rgucomput,3,0,0,0,NA,0
589166938892402688,2015-04-17 20:41:59,rt rguhack go hungri either mlhack rguhack final togeth,3,0,1,0,NA,0
588979891086954496,2015-04-17 08:18:43,hope fear ge,0,0,1,0,NA,0
588852998421532673,2015-04-16 23:54:29,jim might need hug ed,0,0,0,1,NA,0
588423279188303872,2015-04-15 19:26:56,rt rguhack could probabl call hackathon green tower hour rguhack start beauti buildingd,5,0,0,0,NA,0
588042212526665729,2015-04-14 18:12:43,rt jmorganth academ leftw profession staff help us find complet timeshigh elect survey,13,0,0,0,NA,0
588041612007186432,2015-04-14 18:10:20,thank creepyjim sleep tonight,0,0,0,0,NA,0
588040501347147776,2015-04-14 18:05:55,gta pc final,0,0,0,0,NA,0
588034188550504451,2015-04-14 17:40:50,drakko ed withdrew dye fund,0,0,0,0,NA,0
587947429066108928,2015-04-14 11:56:05,btcare also link wa articl chang wifi channel sure thi would fix line fault exchang,0,0,0,0,NA,0
587945837143191552,2015-04-14 11:49:45,btcare hard check mobil connect thi go fault incid told wa fix,0,0,0,0,NA,0
587922819587170304,2015-04-14 10:18:17,btcare broadband phone complet fail th time sinc instal end januari,0,0,0,0,NA,0
587718459280252928,2015-04-13 20:46:14,mikeyjck well plaid sir,0,0,0,0,NA,0
587716683244122113,2015-04-13 20:39:11,mikeyjck uklabour libdem conserv tri ani parti anyon actual go vote,0,1,0,0,NA,0
587694773756100608,2015-04-13 19:12:07,onli tweet becaus said,0,0,0,1,NA,0
