id,created_at,text,retweet_count,favorite_count,media_count,url_count,Classification,Classification2
983771633327325189,2018-04-10 18:20:09,RT @J_GallagherAD3: Presenting leg today (AB 2086) to fight the opioid epidemic. This isn't a Republican crisis or a Democrat crisis. This…,12,0,0,0,Democratic,Democratic
983464039626956800,2018-04-09 21:57:53,Californians can't afford soaring renting costs. It's time Sacramento makes housing more affordable for the middle… https://t.co/sutADOFhtc,6,8,0,1,Democratic,Democratic
983442491327336448,2018-04-09 20:32:16,RT @vfong: Check out our latest oped w/ Asm. Heath Flora. California is the No. 1 agricultural state in the country. We depend on every oun…,10,0,0,0,Non-Aligned,Non-Aligned
983414771608207360,2018-04-09 18:42:07,"RT @BrianDahleCA: There is no comparable feeling to not knowing if you or your loved one will return home safely. 
On #FormerPOWRecognition…",4,0,0,0,Non-Aligned,Non-Aligned
982402753187102721,2018-04-06 23:40:43,Does your plan to stop distracted driving include jacking up gas taxes so much on Californians that no one can affo… https://t.co/CmYLJWcQ0j,7,21,0,1,Democratic,Democratic
982389251634479104,2018-04-06 22:47:04,RT @CYRFGOP: Has it been a year already? We were all too busy working so we could fill up our gas tanks! #GasTax #CantAffordCA #RecallNewma…,13,0,0,0,Non-Aligned,Non-Aligned
982381428754210816,2018-04-06 22:15:59,"Democrat @KatieHill4CA believes there's an ""issue"" with protecting Prop. 13 &amp; with keeping property taxes low for w… https://t.co/hcl9e2HTtP",8,11,0,1,Republican,Republican
982311362150871040,2018-04-06 17:37:33,"The one-year anniversary of the Democrats' $52b gas tax increase is today. Thanks, but no thanks. #GasTaxtrophe… https://t.co/174ipVT1HR",16,16,0,1,Democratic,Democratic
982302568637280257,2018-04-06 17:02:37,"RT @AssemblyGOP: When it comes to making CA unaffordable, Capitol Democrats want to have their cake and eat it too. Happy 1st Birthday to t…",24,0,0,0,Non-Aligned,Non-Aligned
982031915497615360,2018-04-05 23:07:08,"It’s time Sacramento ends the High Speed Rail project. With poverty &amp; homelessness on the rise, the $77b train to n… https://t.co/pxd8VBMEvr",11,19,0,1,Non-Aligned,Republican
982002237546246144,2018-04-05 21:09:12,"Didn't @BryanCaforio already benefit from $4.3M  in PAC money? He wants his cake, and eat it too, and have the PACs… https://t.co/OfAFV2i9KP",4,6,0,1,Non-Aligned,Non-Aligned
981990191282860032,2018-04-05 20:21:20,"RT @Broadcom: With the completion of our redomiciliation to the US, Broadcom believes America is once again the best place for us to do bus…",35,0,0,0,Non-Aligned,Non-Aligned
981979693963341824,2018-04-05 19:39:37,Why #TaxReform works ⬇️ https://t.co/XJ3cihvUvi,7,10,1,0,Non-Aligned,Republican
981926423953723392,2018-04-05 16:07:57,UPDATE: Early bird convention pricing ends at 5PM. Don't miss out on the opportunity to purchase your convention ti… https://t.co/sPWXe0UBfp,8,9,0,1,Non-Aligned,Non-Aligned
981683443967733760,2018-04-05 00:02:26,The benefits of #TaxReform --&gt; A $400M donation from @verizon to support #STEM education! https://t.co/qUl61iPObB,4,9,0,1,Republican,Republican
981672072114880512,2018-04-04 23:17:15,"RT @NRCC: Hey guys, who'll spend more money against Dems in CA: DCCC or NRCC? https://t.co/GQLsvsLlp8",50,0,0,1,Democratic,Democratic
981621375189188609,2018-04-04 19:55:48,RT @SenatorPatBates: Keeping CA safe includes removing guns from dangerous people &amp; the mentally ill who are ALREADY PROHIBITED by law from…,18,0,0,0,Non-Aligned,Non-Aligned
981587193150894080,2018-04-04 17:39:58,Democrat @BryanCaforio wants PAC money out of politics - except the $4.3m that's already been spent on his behalf.… https://t.co/Kev3hd2avN,3,6,0,1,Republican,Republican
981570760266334208,2018-04-04 16:34:40,"""Darkness cannot drive out darkness; only light can do that. Hate cannot drive out hate; only love can do that."" -… https://t.co/tXYGrJ7LD1",10,17,0,1,Non-Aligned,Republican
981314615085846533,2018-04-03 23:36:50,"RT @AsmDanteAcosta: Southern California just hit the highest gas prices since 2015. Affordability is a big issue, and it's important that t…",5,0,0,0,Non-Aligned,Non-Aligned
981272748344328192,2018-04-03 20:50:29,"RT @AsmVinceFong: In our high speed rail oversight hearing, the HSR authority admitted that there are significant funding gaps in their “bu…",15,0,0,0,Non-Aligned,Non-Aligned
981245136410525697,2018-04-03 19:00:45,"RT @JeffDenham: From infrastructure to agriculture, the Valley needs real solutions. I'm fighting to protect our interests in Congress. Joi…",5,0,0,0,Non-Aligned,Democratic
981209831880065024,2018-04-03 16:40:28,RT @AssemblyGOP: .@CBakerAD16: Every penny that goes into high speed rail can be used on something else that has a greater benefit to the p…,16,0,0,0,Non-Aligned,Non-Aligned
980963423885303814,2018-04-03 00:21:20,Welcome back! So grateful you’re ok. https://t.co/qCE4iVT6Q9,3,7,0,1,Non-Aligned,Non-Aligned
980917377423458304,2018-04-02 21:18:21,"RT @AssemblyGOP: This afternoon, the Assembly will be conducting an oversight hearing of Capitol Democrats’ High Speed Fail. 

High Speed R…",19,0,0,0,Non-Aligned,Republican
980898051052023809,2018-04-02 20:01:34,"Sacramento raised your gas &amp; car taxes. Regular Californians can’t afford it. 
#GasTaxtrophe #CantAffordCA https://t.co/lGBebX4JDL",24,22,1,0,Non-Aligned,Non-Aligned
980859672629452800,2018-04-02 17:29:04,RT @BrianDahleCA: The same healthcare procedures in Northern California cost 30% more to patients than they cost in the rest of the State.…,16,0,0,0,Non-Aligned,Non-Aligned
980506059566563328,2018-04-01 18:03:56,Wishing you a very #HappyEaster! https://t.co/5FTv3oyfgs,1,7,1,0,Non-Aligned,Non-Aligned
979866900204109825,2018-03-30 23:44:08,Happy #Passover! https://t.co/pBF4Vqzjsp,3,5,1,0,Non-Aligned,Non-Aligned
979834424131928064,2018-03-30 21:35:05,Wishing Gov. @Schwarzenegger a speedy &amp; healthy recovery! https://t.co/l340c16Iop,2,4,0,1,Non-Aligned,Non-Aligned
979812085457563648,2018-03-30 20:06:19,We're so thankful to have Esther on our team! Watch her amazing story below. #WomensHistoryMonth https://t.co/ZMtlMMz4Se,3,10,0,1,Non-Aligned,Non-Aligned
979448046185414656,2018-03-29 19:59:46,"On this sunny day, we’re thankful to call CA home! RT if you agree ☀️ https://t.co/xnNAWjvnML",8,16,1,0,Democratic,Democratic
979400275080265728,2018-03-29 16:49:56,"Thanks to #TaxReform, @McDonalds crew members will receive up to $2,500 per year for tuition &amp; managers can get up… https://t.co/okIGEwTZeP",5,8,0,1,Non-Aligned,Republican
979391893715890176,2018-03-29 16:16:38,"RT @KevinKileyCA: Instead of promoting affordability, the current session of the Legislature has proposed a record-smashing $642.4 billion…",35,0,0,0,Non-Aligned,Non-Aligned
979391591612743686,2018-03-29 16:15:26,"RT @SteveKnight25: Today is Vietnam Veterans Day. My father, Pete Knight, flew more than 250 combat missions in Vietnam. Let us never forge…",44,0,0,0,Republican,Republican
979099329360048128,2018-03-28 20:54:05,"Thanks to Sacramento Democrats' $52b gas &amp; car tax increase, gas prices in Southern CA are soaring to the highest l… https://t.co/ZcuADR4k7a",38,24,0,1,Non-Aligned,Republican
978722808044728320,2018-03-27 19:57:55,"No respect for CA voters: @GavinNewsom skips the debate for a fundraiser. #CADeservesBetter
https://t.co/32oH00S5nr",10,7,0,1,Democratic,Democratic
978712507912093696,2018-03-27 19:17:00,"RT @AssemblyGOP: Nearly 1/5 millennials expect their parents to help with a down payment on their first home. Due to the #CAHousingCrisis,…",10,0,0,0,Democratic,Non-Aligned
978686613797531649,2018-03-27 17:34:06,"RT to get the word out: With just weeks to go, a few more signatures are needed to stop the new gas &amp; car tax. 
Joi… https://t.co/XpJuX0kfcq",18,12,0,1,Non-Aligned,Democratic
978670916837109760,2018-03-27 16:31:44,"RT @SteveKnight25: Tax Reform is working, and the evidence is all around us. I had a great conversation with ClancyJG about how they are us…",10,0,0,0,Republican,Republican
978424120617480192,2018-03-27 00:11:03,We need more CPAs running for office. Capitol Democrats can learn a thing or two about eliminating unnecessary spen… https://t.co/9QsyDzIciQ,9,14,0,1,Republican,Republican
978370883386425344,2018-03-26 20:39:30,"RT @AssemblyGOP: The new face of the #CAHousingCrisis: students. 

Meet Ismael, a 21-year-old Berkeley student who lives in a trailer with…",12,0,0,0,Non-Aligned,Non-Aligned
978356974579474432,2018-03-26 19:44:14,California Republican #WomenWhoLead —&gt; Congresswoman Mimi Walters. #WomensHistoryMonth https://t.co/TT5vUBibZz,14,24,1,0,Democratic,Republican
978028693111980032,2018-03-25 21:59:45,"RT @USMC: Today, 155 years ago, the first Medals of Honor were given.

This National Medal of Honor Day, we recognize all who’ve received t…",1558,0,0,0,Republican,Republican
977323724373336064,2018-03-23 23:18:28,"RT @HJTA: ""San Francisco is officially $10 billion in the hole. Using more realistic numbers, the hole is substantially larger – perhaps tw…",15,0,0,0,Non-Aligned,Non-Aligned
977247180183412737,2018-03-23 18:14:18,"Very sad news. For years, Nancy McFadden served honorably &amp; admirably as a public servant. Our thoughts are with he… https://t.co/xXZNL80MHn",5,17,0,1,Non-Aligned,Democratic
976945873321041920,2018-03-22 22:17:01,"RT @AssemblyGOP: It costs the avg family of four $7,691/month to live in Los Angeles – $2k more than the average Angeleno family makes in a…",15,0,0,0,Non-Aligned,Non-Aligned
976891517460557824,2018-03-22 18:41:02,It's a shame Los Angeles isn't a presidential campaign spot. @ericgarcetti might show up to work &amp; get something do… https://t.co/vDkq93OEcW,3,7,0,1,Non-Aligned,Democratic
976882211264876544,2018-03-22 18:04:03,"RT @RepDavidValadao: The House just passed the FY18 Omnibus, which provides funding for critical Central Valley programs: 
  ➡️ Law Enforce…",8,0,0,0,Non-Aligned,Non-Aligned
976537947708248065,2018-03-21 19:16:04,"It’s unfortunate that @AGBecerra, who was not elected, is hiding from both the public and his record by not attendi… https://t.co/wf40FRGmtO",15,25,0,1,Democratic,Democratic
976521966755577856,2018-03-21 18:12:34,RT @AssemblyGOP: Thank you to everyone who came out to Capitol #AgDay2018! It was a great day celebrating the hard work of our agricultural…,6,0,0,0,Republican,Republican
976504416395132929,2018-03-21 17:02:50,RT @RepDavidValadao: Wearing crazy socks for World Down Syndrome Day! Let's recognize the positive ways those with Down Syndrome have touch…,9,0,0,0,Non-Aligned,Non-Aligned
976228177914740739,2018-03-20 22:45:09,RT @MikeMorrellGOP: Did you know that over a third of our nation’s vegetables and two-thirds of fruits are grown in California? Thanks to o…,12,0,0,0,Democratic,Non-Aligned
976211728437452800,2018-03-20 21:39:47,"Ever since @GavinNewsom has been elected to office... he basically has good hair, no record &amp; runs for higher offic… https://t.co/VRpPwRJo7H",19,33,0,1,Non-Aligned,Non-Aligned
976204833106493440,2018-03-20 21:12:23,Your project is billions over budget &amp; years behind schedule. It's not the critics who are full of it.… https://t.co/dfcksN8leu,17,18,0,1,Non-Aligned,Non-Aligned
976172485686173696,2018-03-20 19:03:51,"RT @GOPLeader: Happy #NationalAgWeek to all of our farmers and producers across California. We are grateful for your persistent hard work,…",51,0,0,0,Non-Aligned,Democratic
976171000898310144,2018-03-20 18:57:57,"RT @JeffDenham: The race is heating up, and it’s going to be a tough fight. I need you on my team to keep the Valley’s voice strong in Cong…",8,0,0,0,Democratic,Republican
976146752620253185,2018-03-20 17:21:36,RT to wish a HAPPY BIRTHDAY to the @GOP! 🐘🇺🇸 https://t.co/1CljDx55y3,7,11,1,0,Democratic,Democratic
975883692810805248,2018-03-19 23:56:18,"Except for vulnerable Senate staffers... well, and everyone else, but particularly for Senate staffers. #MeToo https://t.co/P3SynsAUAG",4,5,0,1,Non-Aligned,Non-Aligned
975854939279843328,2018-03-19 22:02:02,"RT @AssemblyGOP: Last week, the Chairman of the High Speed Rail Authority said that voters should have another say on the over-budget and d…",10,0,0,0,Non-Aligned,Republican
975850141616717826,2018-03-19 21:42:58,"Under decades of failed Democratic policies, CA's middle-class is rapidly shrinking. It's time for a new direction.… https://t.co/C9eumojoru",15,14,0,1,Non-Aligned,Non-Aligned
975836331375931393,2018-03-19 20:48:06,"RT @RepDavidValadao: Agriculture is the backbone of America’s economy, contributing to at least 8.6% of our GDP &amp; providing us food to put…",28,0,0,0,Non-Aligned,Non-Aligned
975833033130483712,2018-03-19 20:34:59,"While Sacramento is worried about making political statements with pension investments, California cities are drown… https://t.co/oNOm07OSJO",6,5,0,1,Democratic,Republican
975798781907058690,2018-03-19 18:18:53,"Democrats consider attacking their own CA candidates to win back Congress... #DemDisarray 
https://t.co/l9PbTJDDcr",4,2,0,1,Non-Aligned,Democratic
975788739061583878,2018-03-19 17:38:59,California Republican #WomenWhoLead ➡️ Assemblymember @MarieWaldron75. The American dream is there for all women &amp;… https://t.co/Uccklu5Ki2,8,14,0,1,Democratic,Democratic
975051927783264256,2018-03-17 16:51:09,RT for good luck. Happy #StPatricksDay! https://t.co/EX1H1AzUWR,9,9,1,0,Non-Aligned,Non-Aligned
974791569877352448,2018-03-16 23:36:35,RT @AssemblyGOP: #FactsFromSac: #CALeg considering firing employees with developmental disabilities to hire more expensive union labor. #CA…,10,0,0,0,Non-Aligned,Democratic
974745324513185792,2018-03-16 20:32:49,"Want to solve the #CAHousingCrisis? Just build more houses.  
https://t.co/qzYeFsLgGf",1,5,0,1,Non-Aligned,Non-Aligned
974721648547979265,2018-03-16 18:58:45,"RT @BorensteinDan: Dan Richard, governor’s point person for high-speed rail​,​ admits it’s time for another public vote on the project. @Ca…",20,0,0,0,Democratic,Republican
974719731893723138,2018-03-16 18:51:08,WATCH: Californians are seeing real benefits from #TaxReform ⬇️ https://t.co/ulLzlc5hKM,5,6,1,0,Democratic,Republican
974703623744585730,2018-03-16 17:47:07,"Two takeaways from the bullet-train costs:
1. The cost keeps increasing 
2. @CaHSRA officials have no idea what the… https://t.co/5hfb4nEQ5J",4,5,0,1,Democratic,Democratic
974662695113736192,2018-03-16 15:04:29,"""The bullet train still looks like a solution in search of a problem, rather than a vital transportation system.""… https://t.co/OkWTMUcMY4",7,8,0,1,Non-Aligned,Democratic
974041980484255744,2018-03-14 21:57:59,"Billions over budget. Years of delays. It’s time for Capitol Democrats to end the High-Speed Rail project. 
#CAHSR… https://t.co/ZT3X8NJePh",11,22,0,1,Democratic,Republican
973984008450134016,2018-03-14 18:07:38,Soaring housing costs. Top companies leaving the state. Highest poverty rate in the nation. Living the CA dream is… https://t.co/JAB2iDRJ9E,6,11,0,1,Democratic,Democratic
973972055321227264,2018-03-14 17:20:08,"RT @NASAHubble: Happy #PiDay! March 14th represented in numbers is 3.14, which are the first three numbers in the pi constant. Pi is a math…",2231,0,0,0,Non-Aligned,Non-Aligned
973709157462261761,2018-03-13 23:55:28,Democrats say single payer will pay for itself. Objective analysis from @sacbee_news says it'll cost at least an ex… https://t.co/dsGpHAqTqz,8,6,0,1,Democratic,Democratic
973679507042258944,2018-03-13 21:57:39,RT @SenatorPatBates: It's critical we take strong action to protect all Californians from the threat of natural disasters &amp; climate change.…,9,0,0,0,Non-Aligned,Democratic
973654845499437056,2018-03-13 20:19:39,California Republican #WomenWhoLead ➡️ Sen. Janet Nguyen believes it’s important for all women to empower one anoth… https://t.co/GfrrKwsol6,9,16,0,1,Democratic,Democratic
973628497955512321,2018-03-13 18:34:57,"One-party rule has failed to address CA's soaring housing costs, crumbling infrastructure, and rising poverty level… https://t.co/gI21Dl4VLD",14,20,0,1,Democratic,Democratic
973323102573641728,2018-03-12 22:21:25,RT @TedGaines: New business plan shows High Speed Rail cost more than doubles to $77 billion w/an opening date delayed by at least 4 yrs. L…,29,0,0,0,Non-Aligned,Democratic
973308035832561664,2018-03-12 21:21:33,"Not trying to pick a fight? You've picked 30 of them. Let's focus on fixing California, instead of fighting with th… https://t.co/TBNpBlT1Df",19,40,0,1,Democratic,Democratic
973287484393050112,2018-03-12 19:59:53,RT @AssemblyGOP: California's failing High Speed Rail project has more than doubled in cost since it was first approved in 2008. It's time…,28,0,0,0,Non-Aligned,Non-Aligned
973223022688485376,2018-03-12 15:43:44,"Hopefully Sacramento Democrats are paying attention to this ⬇️ 
#TaxCutsandJobsAct #TaxReform 
#CantAffordCA https://t.co/mIs7Yhi24K",3,5,1,0,Non-Aligned,Republican
972552279457845248,2018-03-10 19:18:27,"Chairman Brulte denounces political stunt by @JerryBrownGov &amp; @XavierBecerra. 
#CADeservesBetter https://t.co/NkZxjXGQ56",19,27,1,0,Non-Aligned,Republican
972240267171414018,2018-03-09 22:38:37,"When are we going to hop off this crazy train? 
https://t.co/d1U7e9hGqZ",13,17,0,1,Non-Aligned,Non-Aligned
972195759922626560,2018-03-09 19:41:46,California Republican #WomenWhoLead ➡️ Senate Leader @SenatorPatBates. California is stronger when women across the… https://t.co/GLNnoR72px,11,16,0,1,Democratic,Democratic
971891356908929025,2018-03-08 23:32:11,"The 2018 CAGOP Convention is rapidly approaching. It will be held May 4-6, at the Sheraton San Diego Hotel &amp; Marina… https://t.co/r0wzialmsN",28,31,0,1,Republican,Republican
971854156033015808,2018-03-08 21:04:21,"RT @SenJanetNguyen: Today we celebrate #InternationalWomensDay, a day to celebrate and salute all the women who work tirelessly everyday to…",10,0,0,0,Democratic,Non-Aligned
971556506540716032,2018-03-08 01:21:36,"RT @mattmahon: ""According to Republican state assemblyman @FrankBigelowCA, Sites could have captured more than 586 billion gallons of runof…",17,0,0,0,Democratic,Democratic
971496683119951872,2018-03-07 21:23:53,"Democrats have controlled our state for decades. Here’s what they have to show for it ⬇️ 
#CADeservesBetter https://t.co/gUK1xQwPZC",227,212,1,0,Non-Aligned,Democratic
971450842443268097,2018-03-07 18:21:44,RT @TomLackey36: We can #KeepThePromise to give Californians with developmental disabilities the services they need without asking taxpayer…,9,0,0,0,Non-Aligned,Non-Aligned
971447493660520448,2018-03-07 18:08:25,"RT @BrianDahleCA: Yesterday I spoke on a panel to @CaliforniaBIA. 
California has a housing supply crisis &amp; our builders need help in order…",15,0,0,0,Republican,Republican
971176788553445376,2018-03-07 00:12:44,"We’re staffing up for victory in 2018 &amp; are currently accepting resumes for positions in Communications, Data, &amp; Po… https://t.co/jinE1L0XcK",9,20,0,1,Non-Aligned,Non-Aligned
971159222254751747,2018-03-06 23:02:56,"RT @SeanFlynnCA: @CAGOP chairman @JimBrulte stated, ""Sean's qualifications, innovative ideas, and commitment to creating jobs &amp; restoring t…",6,0,0,0,Non-Aligned,Republican
971149329204314112,2018-03-06 22:23:37,"RT @Cunning_Jordan: Today my bill AB 1735, to help victims of labor trafficking qualify for a 10 year protective order, passed Asm Public S…",9,0,0,0,Democratic,Democratic
971137928809213952,2018-03-06 21:38:19,"Now it makes sense why @NancyPelosi believes $1k bonuses are ""crumbs"" &amp; ""pathetic."" #TaxReform 
https://t.co/SQJaR4niMM",17,15,0,1,Republican,Republican
971095369948962817,2018-03-06 18:49:12,California Republican #WomenWhoLead ➡️ Asm. Catharine Baker said it best: We need more chicks in politics.… https://t.co/aGobU5EjBv,5,10,0,1,Democratic,Republican
970815509754036224,2018-03-06 00:17:09,"RT @AssemblyGOP: With high crime, skyrocketing housing costs, crumbling infrastructure and the highest gas prices, Californians have the wo…",24,0,0,0,Non-Aligned,Non-Aligned
970772381508632576,2018-03-05 21:25:46,"The biggest difference between CA &amp; FL is that you can actually afford their “Bay Area.”
#CantAffordCA… https://t.co/xIiFyZdkRf",23,31,0,1,Non-Aligned,Democratic
970759819853406208,2018-03-05 20:35:51,RT @TedGaines: Everything is bigger in Texas...except gas prices. https://t.co/QlSqBdaMJi,11,0,1,0,Non-Aligned,Non-Aligned
970052002972499969,2018-03-03 21:43:14,RT @cacollegegop: Braving the rain- thanks Southern Region CRs! https://t.co/ojZq2cDzwL,11,0,0,1,Non-Aligned,Non-Aligned
970009544326766592,2018-03-03 18:54:31,RT @OCGOP: We’re out today with the California Republican Party to stop the gas tax and support a repeal on the ballot. @CAGOP https://t.co…,27,0,0,0,Democratic,Republican
969657219246645250,2018-03-02 19:34:31,How much do you need to buy the average home in SF? $1.1M. With skyrocketing housing costs &amp; highest poverty rate i… https://t.co/Asfd5FbRkM,13,14,0,1,Democratic,Non-Aligned
969343514512248833,2018-03-01 22:47:58,"For #WomensHistoryMonth, we honor the strength &amp; determination of the women that came before us. Let’s remember the… https://t.co/PmFrjnGTXU",5,7,0,1,Republican,Non-Aligned
969324869593612288,2018-03-01 21:33:52,"Chairman Jim Brulte: Democrats broke it; they own it. 
#GasTaxtrophe #CADeservesBetter #CantAffordCA https://t.co/WaQN0ozjc7",25,35,1,0,Non-Aligned,Republican
968985520943480832,2018-02-28 23:05:25,"RT @KevinKileyCA: Pleased to join my colleagues @DrPanMD, @Scott_Wiener, and @Mayor_Steinberg today in a discussion on improving #mentalhea…",7,0,0,0,Non-Aligned,Non-Aligned
968916857905299456,2018-02-28 18:32:35,"Sen. @ScottWilkCA: State Bureaucrats Stifling Progress On Water Storage. 
#BuildWaterStorageNow #CADrought #CAWater 
https://t.co/H6kCoKsN1v",4,2,0,1,Democratic,Democratic
968593388911058944,2018-02-27 21:07:14,CA Democrats can't even get along -- makes sense they can't govern. Their #CADem2018 convention greatest hits was a… https://t.co/YGgTVzFwHU,1,10,0,1,Democratic,Republican
968551602360479744,2018-02-27 18:21:11,"Congratulations, @TeamUSA, for bringing home 23 medals from the 2018 Winter Olympics! #PyeongChang2018 https://t.co/H0G7pc28M0",2,4,1,0,Democratic,Democratic
968550286439559168,2018-02-27 18:15:57,"RT @BrianDahleCA: Our nations heroes shouldn't have to worry about the cost of their travel to VA buildings, doctors offices, or visiting t…",10,0,0,0,Non-Aligned,Non-Aligned
968282403394396160,2018-02-27 00:31:29,RT @SenateRepCaucus: Learn more about the second woman ever to lead a party caucus in the California State Senate: https://t.co/YdjNvVZw9f,9,0,0,1,Democratic,Democratic
968245144423034880,2018-02-26 22:03:26,RT @AssemblyGOP: A shortage of workers has led to even more delays in building housing. To help combat the #CAHousingCrisis we must invest…,7,0,0,0,Democratic,Non-Aligned
968211110984744960,2018-02-26 19:48:12,RT @J_GallagherAD3: Thank you @JerryBrownGov for signing #AB1270 to improve dam safety in California. #OrovilleDam #NeverAgain,14,0,0,0,Non-Aligned,Republican
968194780109750272,2018-02-26 18:43:18,"To sum up the #CADem2018 convention in one word: dysfunctional. 
https://t.co/8MyAkJLTMy",7,13,0,1,Democratic,Democratic
968180980203716608,2018-02-26 17:48:28,"RT @cmarinucci: Irony alert: A day after @CA_Dems fail to endorse @SenFeinstein, they're expected to endorse #MeToo activist @AsmGarcia, no…",29,0,0,0,Non-Aligned,Democratic
967849450407305216,2018-02-25 19:51:05,"RT @adisathi: 100+ came out in Orange County, CA yesterday morning to the @GOP Republican Leadership Initiative (RLI) training. 2 venues we…",47,0,0,0,Democratic,Democratic
967573848068517888,2018-02-25 01:35:56,"You didn’t miss too much at #CaDem2018. @GavinNewsom’s list of accomplishments as CA Lieutenant Governor: 
1) Runni… https://t.co/rgMnEO1sif",10,23,0,1,Democratic,Democratic
967542776740044800,2018-02-24 23:32:28,Billionaire @TomSteyer is welcome to rid politics of himself whenever he wants. #CADem2018 https://t.co/Wsd9qDc07N,13,19,0,1,Non-Aligned,Non-Aligned
967494845521539072,2018-02-24 20:22:01,RT @MarieWaldron75: LOVE LOVE LOVE these amazing young people!  The future belongs to you guys.....hang in there! ❤️💖 https://t.co/sZz48rqY…,7,0,0,0,Non-Aligned,Non-Aligned
967471260245504000,2018-02-24 18:48:17,"ICYMI: Out-of-touch Democrat @SaraJacobsCA bashes her opponent, a marine, in a district that includes Camp Pendleto… https://t.co/XcBiS45rPH",7,7,0,1,Democratic,Republican
967466946970054657,2018-02-24 18:31:09,"Making calls! 🙌🏽 🇺🇸 
#TeamGOP #LeadRight https://t.co/eG1h0nnR27",3,12,1,0,Non-Aligned,Republican
967244018340978688,2018-02-24 03:45:19,@CA_Dem Ask @HillaryClinton how much polls matter. #CADem2018,2,6,0,0,Democratic,Democratic
967237486953951232,2018-02-24 03:19:21,"With his few accomplishments as mayor of LA, he can give the crowd recommendations on what restaurants to eat at in… https://t.co/8iQ1Js7rnE",5,11,0,1,Non-Aligned,Non-Aligned
967231873901502471,2018-02-24 02:57:03,"CA Democrats plan to spend all weekend tearing each other apart. @CA_Dem 
#CADem2018 #BluePuddle2018 
https://t.co/XVctPINMDx",10,27,0,1,Democratic,Democratic
967196795393646592,2018-02-24 00:37:40,"RT @USMC: 73 years ago today, Marines on Iwo Jima raised the flag atop Mount Suribachi.

Semper Fidelis. https://t.co/lRUTwLp9fR",20478,0,1,0,Non-Aligned,Republican
967165656507465729,2018-02-23 22:33:56,"RT @SteveKnight25: For my millennial followers, here's a great recipe for #AvocadoToast:
1) wheat toast
2) crushed avocados
3) salt &amp; peppe…",46,0,0,0,Non-Aligned,Non-Aligned
967125665056112640,2018-02-23 19:55:01,RT @KevinKileyCA: The AG cannot be trusted to provide impartial info to voters. His description of a new initiative to restore appropriate…,14,0,0,0,Non-Aligned,Non-Aligned
966844953912532993,2018-02-23 01:19:34,"There Are Lies.There Are Damned Lies. And There Is This Janz Campaign Tweet. 
cc: @JanzforCongress
https://t.co/ok6PztWNxo",5,3,0,1,Democratic,Democratic
966837623397367808,2018-02-23 00:50:27,"It looks like the #BlueWave might not make it to the shore 🌊 🙅 
https://t.co/JYwgbPpaOw",7,18,0,1,Non-Aligned,Non-Aligned
966789072080445440,2018-02-22 21:37:31,"No wonder low- and middle-income Californians are leaving... 🤔
#CantAffordCA #GasTaxtrophe https://t.co/t13VDPXNr4",35,37,1,0,Non-Aligned,Non-Aligned
966753387332038656,2018-02-22 19:15:43,Congratulations to @TeamUSA’s women’s hockey team for taking home the gold last night 🥇 🇺🇸 https://t.co/VWJmaSES03,7,10,0,1,Democratic,Democratic
966472453470920704,2018-02-22 00:39:23,"Legislative Republicans scold CA water agency. It's time to 
#BuildWaterStorageNow 
https://t.co/Cw0GB5kSpX",10,17,0,1,Non-Aligned,Republican
966449551769985024,2018-02-21 23:08:23,.@CASenatorJim explains to unelected bureaucrats how failure to act on water storage projects will only disappoint… https://t.co/z0H5rxYjEF,9,12,0,1,Republican,Non-Aligned
966426213970411520,2018-02-21 21:35:39,Assembly GOP Leader @BrianDahleCA wheeled in thousands of petitions to the CA Water Commission calling for immediat… https://t.co/rI0pq0Q6kL,7,17,0,1,Democratic,Democratic
966362793824825344,2018-02-21 17:23:38,"RT @AssemblyGOP: Hanford residents pay $3.19 per gallon, while our neighbors in Carson City, NV only pay $2.43. Thanks to policies like the…",15,0,0,0,Non-Aligned,Non-Aligned
966087425863725056,2018-02-20 23:09:26,The proof is in the paycheck. 90% of Americans will see higher paychecks this month because of #TaxReform. What wil… https://t.co/Z6Ga1ez5aw,16,19,0,1,Republican,Republican
966078488229814273,2018-02-20 22:33:55,Unelected bureaucrats at the #Water Commission are standing in the way of funding critical water storage projects -… https://t.co/T0gXINNM3O,4,2,0,1,Non-Aligned,Non-Aligned
966032703786164225,2018-02-20 19:31:59,"Never forget the brave &amp; young heroes of Parkland.  
https://t.co/Enpfct0Ylk",10,20,0,1,Republican,Democratic
966010328684179458,2018-02-20 18:03:04,RT @AssemblyGOP: Capitol Democrats told voters that Prop 57 would keep dangerous criminals off our streets. It ended up doing the opposite.…,46,0,0,0,Non-Aligned,Democratic
966009632027111424,2018-02-20 18:00:18,"Support for #TaxReform continues to grow. Honest, hard-working people are already starting to see the benefits!
https://t.co/xV7pZRM0A4",1,2,0,1,Republican,Republican
965616969427845121,2018-02-19 16:00:00,Happy #PresidentsDay! https://t.co/nBYohvFeAD,3,11,1,0,Democratic,Democratic
964610533046407169,2018-02-16 21:20:47,RT @SenJanetNguyen: So happy to join with our residents and local community leaders last night to ring in the #YearOfTheDog! I want to wish…,10,0,0,0,Non-Aligned,Non-Aligned
964555587865346048,2018-02-16 17:42:27,Happy #LunarNewYear2018! https://t.co/eTvvzRIWG1,4,5,1,0,Non-Aligned,Non-Aligned
